[2023-09-04 11:33:27,813][INFO] ## Epoch 0009 | Ave Loss: 3.3785 | entity-relation-static:3.5868-2.8922-0.0000 Best MRR 0.3858 | Model gl_rate_0.3-ICEWS14-convgcn-timeconvtranse-ly2-dilate1-his9-weight_0.5-discount_1.0-angle_14-dp0.2_0.2_0.2_0.2-gpu2-checkpoint 
[2023-09-04 11:33:35,312][INFO] ## MRR (raw_ent): 0.389686
[2023-09-04 11:33:35,312][INFO] ## Hits (raw_ent) @ 1: 0.286877
[2023-09-04 11:33:35,312][INFO] ## Hits (raw_ent) @ 3: 0.442234
[2023-09-04 11:33:35,312][INFO] ## Hits (raw_ent) @ 10: 0.585365
[2023-09-04 11:33:35,313][INFO] ## MRR (filter_ent): 0.400867
[2023-09-04 11:33:35,313][INFO] ## Hits (filter_ent) @ 1: 0.302431
[2023-09-04 11:33:35,313][INFO] ## Hits (filter_ent) @ 3: 0.449107
[2023-09-04 11:33:35,313][INFO] ## Hits (filter_ent) @ 10: 0.588331
[2023-09-04 11:33:35,313][INFO] ## MRR (raw_rel): 0.388044
[2023-09-04 11:33:35,313][INFO] ## Hits (raw_rel) @ 1: 0.239022
[2023-09-04 11:33:35,313][INFO] ## Hits (raw_rel) @ 3: 0.452760
[2023-09-04 11:33:35,313][INFO] ## Hits (raw_rel) @ 10: 0.699378
[2023-09-04 11:33:35,313][INFO] ## MRR (filter_rel): 0.438572
[2023-09-04 11:33:35,314][INFO] ## Hits (filter_rel) @ 1: 0.315633
[2023-09-04 11:33:35,314][INFO] ## Hits (filter_rel) @ 3: 0.484157
[2023-09-04 11:33:35,314][INFO] ## Hits (filter_rel) @ 10: 0.711568
[2023-09-04 11:34:39,536][INFO] ## Epoch 0010 | Ave Loss: 3.2673 | entity-relation-static:3.4485-2.8445-0.0000 Best MRR 0.3897 | Model gl_rate_0.3-ICEWS14-convgcn-timeconvtranse-ly2-dilate1-his9-weight_0.5-discount_1.0-angle_14-dp0.2_0.2_0.2_0.2-gpu2-checkpoint 
[2023-09-04 11:34:46,959][INFO] ## MRR (raw_ent): 0.389029
[2023-09-04 11:34:46,959][INFO] ## Hits (raw_ent) @ 1: 0.286117
[2023-09-04 11:34:46,959][INFO] ## Hits (raw_ent) @ 3: 0.442957
[2023-09-04 11:34:46,959][INFO] ## Hits (raw_ent) @ 10: 0.585148
[2023-09-04 11:34:46,959][INFO] ## MRR (filter_ent): 0.400274
[2023-09-04 11:34:46,959][INFO] ## Hits (filter_ent) @ 1: 0.302286
[2023-09-04 11:34:46,959][INFO] ## Hits (filter_ent) @ 3: 0.450156
[2023-09-04 11:34:46,960][INFO] ## Hits (filter_ent) @ 10: 0.587318
[2023-09-04 11:34:46,960][INFO] ## MRR (raw_rel): 0.382496
[2023-09-04 11:34:46,960][INFO] ## Hits (raw_rel) @ 1: 0.236381
[2023-09-04 11:34:46,960][INFO] ## Hits (raw_rel) @ 3: 0.444296
[2023-09-04 11:34:46,960][INFO] ## Hits (raw_rel) @ 10: 0.686248
[2023-09-04 11:34:46,960][INFO] ## MRR (filter_rel): 0.431250
[2023-09-04 11:34:46,960][INFO] ## Hits (filter_rel) @ 1: 0.310895
[2023-09-04 11:34:46,960][INFO] ## Hits (filter_rel) @ 3: 0.472510
[2023-09-04 11:34:46,961][INFO] ## Hits (filter_rel) @ 10: 0.697569
[2023-09-04 11:35:50,843][INFO] ## Epoch 0011 | Ave Loss: 3.1719 | entity-relation-static:3.3306-2.8015-0.0000 Best MRR 0.3897 | Model gl_rate_0.3-ICEWS14-convgcn-timeconvtranse-ly2-dilate1-his9-weight_0.5-discount_1.0-angle_14-dp0.2_0.2_0.2_0.2-gpu2-checkpoint 
[2023-09-04 11:35:58,328][INFO] ## MRR (raw_ent): 0.388539
[2023-09-04 11:35:58,328][INFO] ## Hits (raw_ent) @ 1: 0.286805
[2023-09-04 11:35:58,328][INFO] ## Hits (raw_ent) @ 3: 0.440389
[2023-09-04 11:35:58,328][INFO] ## Hits (raw_ent) @ 10: 0.583050
[2023-09-04 11:35:58,328][INFO] ## MRR (filter_ent): 0.399288
[2023-09-04 11:35:58,328][INFO] ## Hits (filter_ent) @ 1: 0.302105
[2023-09-04 11:35:58,329][INFO] ## Hits (filter_ent) @ 3: 0.446647
[2023-09-04 11:35:58,329][INFO] ## Hits (filter_ent) @ 10: 0.585980
[2023-09-04 11:35:58,329][INFO] ## MRR (raw_rel): 0.384668
[2023-09-04 11:35:58,329][INFO] ## Hits (raw_rel) @ 1: 0.237647
[2023-09-04 11:35:58,329][INFO] ## Hits (raw_rel) @ 3: 0.445996
[2023-09-04 11:35:58,329][INFO] ## Hits (raw_rel) @ 10: 0.698437
[2023-09-04 11:35:58,329][INFO] ## MRR (filter_rel): 0.433915
[2023-09-04 11:35:58,329][INFO] ## Hits (filter_rel) @ 1: 0.312016
[2023-09-04 11:35:58,329][INFO] ## Hits (filter_rel) @ 3: 0.476814
[2023-09-04 11:35:58,329][INFO] ## Hits (filter_rel) @ 10: 0.710772
[2023-09-04 11:37:02,456][INFO] ## Epoch 0012 | Ave Loss: 3.0788 | entity-relation-static:3.2173-2.7556-0.0000 Best MRR 0.3897 | Model gl_rate_0.3-ICEWS14-convgcn-timeconvtranse-ly2-dilate1-his9-weight_0.5-discount_1.0-angle_14-dp0.2_0.2_0.2_0.2-gpu2-checkpoint 
[2023-09-04 11:37:09,953][INFO] ## MRR (raw_ent): 0.391131
[2023-09-04 11:37:09,953][INFO] ## Hits (raw_ent) @ 1: 0.288939
[2023-09-04 11:37:09,954][INFO] ## Hits (raw_ent) @ 3: 0.445092
[2023-09-04 11:37:09,954][INFO] ## Hits (raw_ent) @ 10: 0.584497
[2023-09-04 11:37:09,954][INFO] ## MRR (filter_ent): 0.402646
[2023-09-04 11:37:09,954][INFO] ## Hits (filter_ent) @ 1: 0.305433
[2023-09-04 11:37:09,954][INFO] ## Hits (filter_ent) @ 3: 0.451458
[2023-09-04 11:37:09,954][INFO] ## Hits (filter_ent) @ 10: 0.586848
[2023-09-04 11:37:09,954][INFO] ## MRR (raw_rel): 0.382290
[2023-09-04 11:37:09,954][INFO] ## Hits (raw_rel) @ 1: 0.238516
[2023-09-04 11:37:09,954][INFO] ## Hits (raw_rel) @ 3: 0.440715
[2023-09-04 11:37:09,955][INFO] ## Hits (raw_rel) @ 10: 0.685018
[2023-09-04 11:37:09,955][INFO] ## MRR (filter_rel): 0.427792
[2023-09-04 11:37:09,955][INFO] ## Hits (filter_rel) @ 1: 0.305831
[2023-09-04 11:37:09,955][INFO] ## Hits (filter_rel) @ 3: 0.471678
[2023-09-04 11:37:09,955][INFO] ## Hits (filter_rel) @ 10: 0.697678
[2023-09-04 11:38:14,200][INFO] ## Epoch 0013 | Ave Loss: 2.9907 | entity-relation-static:3.1076-2.7179-0.0000 Best MRR 0.3911 | Model gl_rate_0.3-ICEWS14-convgcn-timeconvtranse-ly2-dilate1-his9-weight_0.5-discount_1.0-angle_14-dp0.2_0.2_0.2_0.2-gpu2-checkpoint 
[2023-09-04 11:38:21,652][INFO] ## MRR (raw_ent): 0.393146
[2023-09-04 11:38:21,652][INFO] ## Hits (raw_ent) @ 1: 0.290494
[2023-09-04 11:38:21,652][INFO] ## Hits (raw_ent) @ 3: 0.447298
[2023-09-04 11:38:21,652][INFO] ## Hits (raw_ent) @ 10: 0.586739
[2023-09-04 11:38:21,652][INFO] ## MRR (filter_ent): 0.404570
[2023-09-04 11:38:21,652][INFO] ## Hits (filter_ent) @ 1: 0.306735
[2023-09-04 11:38:21,652][INFO] ## Hits (filter_ent) @ 3: 0.453917
[2023-09-04 11:38:21,653][INFO] ## Hits (filter_ent) @ 10: 0.589344
[2023-09-04 11:38:21,653][INFO] ## MRR (raw_rel): 0.388988
